service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
571-3-0545012025-IBA#FCO,1,1,1,1,1,1,1,20250101,20250112
571-3-0545102024-IBA#FCO,1,1,1,1,0,0,1,20241027,20241031
571-3-0545112024-IBA#FCO,1,1,1,1,1,1,1,20241101,20241130
571-3-0545122024-IBA#FCO,1,1,1,1,1,1,1,20241201,20241229
571-3-0545122025-IBA#FCO,1,1,0,0,0,0,0,20241230,20241231
571-4-1155072024-FCO#IBA,1,1,1,0,0,0,0,20240729,20240731
571-4-1155082024-FCO#IBA,1,1,1,1,1,1,1,20240801,20240831
571-4-1155092024-FCO#IBA,1,1,1,1,1,1,1,20240901,20240930
571-4-1155102024-FCO#IBA,1,1,1,1,1,1,1,20241001,20241026
571-4-1255012025-FCO#IBA,1,1,1,1,1,1,1,20250101,20250112
571-4-1255102024-FCO#IBA,1,1,1,1,0,0,1,20241027,20241031
571-4-1255112024-FCO#IBA,1,1,1,1,1,1,1,20241101,20241130
571-4-1255122024-FCO#IBA,1,1,1,1,1,1,1,20241201,20241229
571-4-1255122025-FCO#IBA,1,1,0,0,0,0,0,20241230,20241231
571-5-0800072024-IBA#FCO,1,1,1,0,0,0,0,20240729,20240731
571-5-0800082024-IBA#FCO,1,1,1,1,1,1,1,20240801,20240831
571-5-0800092024-IBA#FCO,1,1,1,1,1,1,1,20240901,20240930
571-5-0800102024-IBA#FCO,1,1,1,1,1,1,1,20241001,20241026
571-5-0900012025-IBA#FCO,1,1,1,1,1,1,1,20250101,20250112
571-5-0900102024-IBA#FCO,1,1,1,1,0,0,1,20241027,20241031
571-5-0900112024-IBA#FCO,1,1,1,1,1,1,1,20241101,20241130
571-5-0900122024-IBA#FCO,1,1,1,1,1,1,1,20241201,20241229
571-5-0900122025-IBA#FCO,1,1,0,0,0,0,0,20241230,20241231
573-1-0720072024-LCC#ROM,1,1,1,0,0,0,0,20240729,20240731
573-1-0720082024-LCC#ROM,1,1,1,1,1,1,1,20240801,20240831
573-1-0720092024-LCC#ROM,1,1,1,1,1,1,1,20240901,20240930
573-1-0720102024-LCC#ROM,1,1,1,1,1,1,1,20241001,20241026
573-1-0820012025-LCC#ROM,1,1,1,1,1,1,1,20250101,20250112
573-1-0820102024-LCC#ROM,1,1,1,1,0,0,1,20241027,20241031
573-1-0820112024-LCC#ROM,1,1,1,1,1,1,1,20241101,20241130
573-1-0820122024-LCC#ROM,1,1,1,1,1,1,1,20241201,20241229
573-1-0820122025-LCC#ROM,1,1,0,0,0,0,0,20241230,20241231
573-2-0900072024-ROM#LCC,1,1,1,0,0,0,0,20240729,20240731
573-2-0900082024-ROM#LCC,1,1,1,1,1,1,1,20240801,20240831
573-2-0900092024-ROM#LCC,1,1,1,1,1,1,1,20240901,20240930
573-2-0900102024-ROM#LCC,1,1,1,1,1,1,1,20241001,20241026
573-2-1000012025-ROM#LCC,1,1,1,1,1,1,1,20250101,20250112
573-2-1000102024-ROM#LCC,1,1,1,1,0,0,1,20241027,20241031
573-2-1000112024-ROM#LCC,1,1,1,1,1,1,1,20241101,20241130
573-2-1000122024-ROM#LCC,1,1,1,1,1,1,1,20241201,20241229
573-2-1000122025-ROM#LCC,1,1,0,0,0,0,0,20241230,20241231
574-2-0650072024-FCO#FOG,1,0,0,0,0,0,0,20240729,20240729
574-2-0650082024-FCO#FOG,1,0,0,1,1,1,1,20240801,20240831
574-2-0650092024-FCO#FOG,1,0,0,1,1,1,1,20240901,20240930
574-2-0650102024-FCO#FOG,1,0,0,1,1,1,1,20241003,20241026
574-2-0750012025-FCO#FOG,1,1,0,1,1,1,1,20250103,20250112
574-2-0750102024-FCO#FOG,1,0,0,1,0,0,1,20241027,20241031
574-2-0750112024-FCO#FOG,1,0,0,1,1,1,1,20241101,20241130
574-2-0750122024-FCO#FOG,1,1,0,1,1,1,1,20241201,20241229
574-2-0750122025-FCO#FOG,1,1,0,0,0,0,0,20241230,20241231
574-3-0500072024-SGR#FCO,1,1,1,0,0,0,0,20240729,20240731
574-3-0500082024-SGR#FCO,1,1,1,1,1,0,1,20240801,20240830
574-3-0500092024-SGR#FCO,1,1,1,1,1,0,1,20240901,20240930
574-3-0500102024-SGR#FCO,1,1,1,1,1,0,1,20241001,20241025
574-3-0600012025-SGR#FCO,1,1,1,1,1,1,1,20250102,20250112
574-3-0600102024-SGR#FCO,1,1,1,1,0,0,1,20241027,20241031
574-3-0600112024-SGR#FCO,1,1,1,1,1,0,1,20241101,20241129
574-3-0600122024-SGR#FCO,1,1,1,1,1,1,1,20241201,20241229
574-3-0600122025-SGR#FCO,1,0,0,0,0,0,0,20241230,20241230
574-5-1335072024-FOG#FCO,1,0,0,0,0,0,0,20240729,20240729
574-5-1335082024-FOG#FCO,1,0,0,1,1,1,1,20240801,20240831
574-5-1335092024-FOG#FCO,1,0,0,1,1,1,1,20240901,20240930
574-5-1335102024-FOG#FCO,1,0,0,1,1,1,1,20241003,20241026
574-5-1435012025-FOG#FCO,1,0,0,1,1,1,1,20250102,20250112
574-5-1435102024-FOG#FCO,1,0,0,1,0,0,1,20241027,20241031
574-5-1435112024-FOG#FCO,1,0,0,1,1,1,1,20241101,20241130
574-5-1435122024-FOG#FCO,1,0,0,1,1,1,1,20241201,20241229
574-5-1435122025-FOG#FCO,1,0,0,0,0,0,0,20241230,20241230
574-6-1320072024-FCO#SGR,1,1,1,0,0,0,0,20240729,20240731
574-6-1320082024-FCO#SGR,1,1,1,1,1,0,1,20240801,20240830
574-6-1320092024-FCO#SGR,1,1,1,1,1,0,1,20240901,20240930
574-6-1320102024-FCO#SGR,1,1,1,1,1,0,1,20241001,20241025
574-6-1420012025-FCO#SGR,1,1,1,1,1,1,1,20250102,20250112
574-6-1420102024-FCO#SGR,1,1,1,1,0,0,1,20241027,20241031
574-6-1420112024-FCO#SGR,1,1,1,1,1,0,1,20241101,20241129
574-6-1420122024-FCO#SGR,1,1,1,1,1,1,1,20241201,20241229
574-6-1420122025-FCO#SGR,1,0,0,0,0,0,0,20241230,20241230
576-1-0700072024-FIV#TTTC,1,1,0,0,0,0,0,20240729,20240730
576-1-0700082024-FIV#TTTC,1,1,0,0,1,1,1,20240802,20240831
576-1-0700092024-FIV#TTTC,1,1,0,0,1,1,1,20240901,20240930
576-1-0700102024-FIV#TTTC,1,1,0,0,1,1,1,20241001,20241026
576-1-0800012025-FIV#TTTC,1,1,0,0,1,1,1,20250103,20250112
576-1-0800102024-FIV#TTTC,1,1,0,0,0,0,1,20241027,20241029
576-1-0800112024-FIV#TTTC,1,1,0,0,1,1,1,20241101,20241130
576-1-0800122024-FIV#TTTC,1,1,1,1,1,1,1,20241201,20241229
576-1-0800122025-FIV#TTTC,1,1,0,0,0,0,0,20241230,20241231
576-2-0950072024-TTTC#FIV,1,0,0,0,0,0,0,20240729,20240729
576-2-0950082024-TTTC#FIV,1,0,0,1,1,1,1,20240801,20240831
576-2-0950092024-TTTC#FIV,1,0,0,1,1,1,1,20240901,20240930
576-2-0950102024-TTTC#FIV,1,0,0,1,1,1,1,20241003,20241026
576-2-1050012025-TTTC#FIV,1,0,0,1,1,1,1,20250102,20250112
576-2-1050102024-TTTC#FIV,1,0,0,1,0,0,1,20241027,20241031
576-2-1050112024-TTTC#FIV,1,0,0,1,1,1,1,20241101,20241130
576-2-1050122024-TTTC#FIV,1,1,1,1,1,1,1,20241201,20241229
576-2-1050122025-TTTC#FIV,1,0,0,0,0,0,0,20241230,20241230
577-1-0630072024-GLP#NAP,1,0,1,0,0,0,0,20240729,20240731
577-1-0630082024-GLP#NAP,1,0,1,1,1,1,1,20240801,20240831
577-1-0630092024-GLP#NAP,1,0,1,1,1,1,1,20240901,20240908
577-2-0500072024-NAP#GLP,1,0,1,0,0,0,0,20240729,20240731
577-2-0500082024-NAP#GLP,1,0,1,1,1,1,1,20240801,20240831
577-2-0500092024-NAP#GLP,1,0,1,1,1,1,1,20240901,20240908
577-3-0600072024-TTTC#NAP,1,0,0,0,0,0,0,20240729,20240729
577-3-0600082024-TTTC#NAP,1,0,0,1,1,1,1,20240801,20240831
577-3-0600092024-TTTC#NAP,1,0,0,1,1,1,1,20240901,20240908
577-4-1345072024-NAP#GLP,1,0,1,0,0,0,0,20240729,20240731
577-4-1345082024-NAP#GLP,1,0,1,1,1,1,1,20240801,20240831
577-4-1345092024-NAP#GLP,1,0,1,1,1,1,1,20240901,20240908
577-5-1255072024-GLP#NAP,1,0,1,0,0,0,0,20240729,20240731
577-5-1255082024-GLP#NAP,1,0,1,1,1,1,1,20240801,20240831
577-5-1255092024-GLP#NAP,1,0,1,1,1,1,1,20240901,20240908
577-8-1145072024-NAP#TTTC,1,0,0,0,0,0,0,20240729,20240729
577-8-1145082024-NAP#TTTC,1,0,0,1,1,1,1,20240801,20240831
577-8-1145092024-NAP#TTTC,1,0,0,1,1,1,1,20240901,20240908
578-10-1500072024-NAP#LCC,1,1,1,0,0,0,0,20240729,20240731
578-10-1500082024-NAP#LCC,1,1,1,1,1,1,1,20240801,20240831
578-10-1500092024-NAP#LCC,1,1,1,1,1,1,1,20240901,20240908
578-1-0345072024-LCC#NAP,1,1,1,0,0,0,0,20240729,20240731
578-1-0345082024-LCC#NAP,1,1,1,1,1,1,1,20240801,20240831
578-1-0345092024-LCC#NAP,1,1,1,1,1,1,1,20240901,20240908
578-4-1015072024-NAP#LCC,1,1,1,0,0,0,0,20240729,20240731
578-4-1015082024-NAP#LCC,1,1,1,1,1,1,1,20240801,20240831
578-4-1015092024-NAP#LCC,1,1,1,1,1,1,1,20240901,20240908
578-7-0830072024-LCC#NAP,1,1,1,0,0,0,0,20240729,20240731
578-7-0830082024-LCC#NAP,1,1,1,1,1,1,1,20240801,20240831
578-7-0830092024-LCC#NAP,1,1,1,1,1,1,1,20240901,20240908
578-8-0645072024-NAP#LCC,1,1,1,0,0,0,0,20240729,20240731
578-8-0645082024-NAP#LCC,1,1,1,1,1,1,1,20240801,20240831
578-8-0645092024-NAP#LCC,1,1,1,1,1,1,1,20240901,20240930
578-8-0645102024-NAP#LCC,1,1,1,1,1,1,1,20241001,20241026
578-8-0745012025-NAP#LCC,1,1,1,1,1,1,1,20250101,20250112
578-8-0745102024-NAP#LCC,1,1,1,1,0,0,1,20241027,20241031
578-8-0745112024-NAP#LCC,1,1,1,1,1,1,1,20241101,20241130
578-8-0745122024-NAP#LCC,1,1,1,1,1,1,1,20241201,20241229
578-8-0745122025-NAP#LCC,1,1,0,0,0,0,0,20241230,20241231
578-9-1430072024-LCC#NAP,1,1,1,0,0,0,0,20240729,20240731
578-9-1430082024-LCC#NAP,1,1,1,1,1,1,1,20240801,20240831
578-9-1430092024-LCC#NAP,1,1,1,1,1,1,1,20240901,20240930
578-9-1430102024-LCC#NAP,1,1,1,1,1,1,1,20241001,20241026
578-9-1530012025-LCC#NAP,1,1,1,1,1,1,1,20250101,20250112
578-9-1530102024-LCC#NAP,1,1,1,1,0,0,1,20241027,20241031
578-9-1530112024-LCC#NAP,1,1,1,1,1,1,1,20241101,20241130
578-9-1530122024-LCC#NAP,1,1,1,1,1,1,1,20241201,20241229
578-9-1530122025-LCC#NAP,1,1,0,0,0,0,0,20241230,20241231
579-10-1400072024-ROM#IBA,1,1,1,0,0,0,0,20240729,20240731
579-10-1400082024-ROM#IBA,1,1,1,1,1,1,1,20240801,20240831
579-10-1400092024-ROM#IBA,1,1,0,0,1,1,1,20240901,20240930
579-10-1400102024-ROM#IBA,1,1,0,0,1,1,1,20241001,20241026
579-10-1500012025-ROM#IBA,1,1,0,0,1,1,1,20250103,20250112
579-10-1500102024-ROM#IBA,1,1,0,0,0,0,1,20241027,20241029
579-10-1500112024-ROM#IBA,1,1,0,0,1,1,1,20241101,20241130
579-10-1500122024-ROM#IBA,1,1,0,0,1,1,1,20241201,20241229
579-10-1500122025-ROM#IBA,1,1,0,0,0,0,0,20241230,20241231
579-1-0445072024-IBA#ROM,1,1,1,0,0,0,0,20240729,20240731
579-1-0445082024-IBA#ROM,1,1,1,1,1,1,1,20240801,20240831
579-1-0445092024-IBA#ROM,1,0,0,1,1,1,1,20240901,20240930
579-1-0445102024-IBA#ROM,1,0,0,1,1,1,1,20241003,20241026
579-1-0545012025-IBA#ROM,1,0,0,1,1,1,1,20250102,20250112
579-1-0545102024-IBA#ROM,1,0,0,1,0,0,1,20241027,20241031
579-1-0545112024-IBA#ROM,1,0,0,1,1,1,1,20241101,20241130
579-1-0545122024-IBA#ROM,1,0,0,1,1,1,1,20241201,20241229
579-1-0545122025-IBA#ROM,1,0,0,0,0,0,0,20241230,20241230
579-2-1215072024-ROM#IBA,1,1,1,0,0,0,0,20240729,20240731
579-2-1215082024-ROM#IBA,1,1,1,1,1,1,1,20240801,20240831
579-2-1215092024-ROM#IBA,1,0,0,1,1,1,1,20240901,20240930
579-2-1215102024-ROM#IBA,1,0,0,1,1,1,1,20241003,20241026
579-2-1315012025-ROM#IBA,1,0,0,1,1,1,1,20250102,20250112
579-2-1315102024-ROM#IBA,1,0,0,1,0,0,1,20241027,20241031
579-2-1315112024-ROM#IBA,1,0,0,1,1,1,1,20241101,20241130
579-2-1315122024-ROM#IBA,1,0,0,1,1,1,1,20241201,20241229
579-2-1315122025-ROM#IBA,1,0,0,0,0,0,0,20241230,20241230
579-7-0615072024-IBA#ROM,1,1,1,0,0,0,0,20240729,20240731
579-7-0615082024-IBA#ROM,1,1,1,1,1,1,1,20240801,20240831
579-7-0615092024-IBA#ROM,1,1,0,0,1,1,1,20240901,20240930
579-7-0615102024-IBA#ROM,1,1,0,0,1,1,1,20241001,20241026
579-7-0715012025-IBA#ROM,1,1,0,0,1,1,1,20250103,20250112
579-7-0715102024-IBA#ROM,1,1,0,0,0,0,1,20241027,20241029
579-7-0715112024-IBA#ROM,1,1,0,0,1,1,1,20241101,20241130
579-7-0715122024-IBA#ROM,1,1,0,0,1,1,1,20241201,20241229
579-7-0715122025-IBA#ROM,1,1,0,0,0,0,0,20241230,20241231
581-1-0430072024-CRA#CAS,1,1,1,0,0,0,0,20240729,20240731
581-1-0430082024-CRA#CAS,1,1,1,1,1,1,1,20240801,20240831
581-1-0430092024-CRA#CAS,1,1,1,1,1,1,1,20240901,20240908
581-2-1355072024-CAS#CRA,1,1,1,0,0,0,0,20240729,20240731
581-2-1355082024-CAS#CRA,1,1,1,1,1,1,1,20240801,20240831
581-2-1355092024-CAS#CRA,1,1,1,1,1,1,1,20240901,20240908
581-5-0400092024-CRA#CAS,1,0,0,1,1,1,1,20240909,20240930
581-5-0400102024-CRA#CAS,1,0,0,1,1,1,1,20241003,20241026
581-5-0500012025-CRA#CAS,1,1,1,1,1,1,1,20250102,20250112
581-5-0500102024-CRA#CAS,1,0,0,1,0,0,1,20241027,20241031
581-5-0500112024-CRA#CAS,1,0,0,1,1,1,1,20241101,20241130
581-5-0500122024-CRA#CAS,1,0,0,1,1,1,1,20241201,20241229
581-5-0500122025-CRA#CAS,1,0,0,0,0,0,0,20241230,20241230
581-6-1405092024-CAS#CRA,1,0,0,1,1,1,1,20240909,20240930
581-6-1405102024-CAS#CRA,1,0,0,1,1,1,1,20241003,20241026
581-6-1505012025-CAS#CRA,1,1,1,1,1,1,1,20250102,20250112
581-6-1505102024-CAS#CRA,1,0,0,1,0,0,1,20241027,20241031
581-6-1505112024-CAS#CRA,1,0,0,1,1,1,1,20241101,20241130
581-6-1505122024-CAS#CRA,1,0,0,1,1,1,1,20241201,20241229
581-6-1505122025-CAS#CRA,1,0,0,0,0,0,0,20241230,20241230
582-3-0320072024-CTI#TPN,1,1,1,0,0,0,0,20240729,20240731
582-3-0320082024-CTI#TPN,1,1,1,1,1,1,1,20240801,20240831
582-3-0320092024-CTI#TPN,1,1,1,1,1,1,1,20240901,20240930
582-3-0320102024-CTI#TPN,1,1,1,1,1,1,1,20241001,20241026
582-3-0420012025-CTI#TPN,1,1,1,1,1,1,1,20250102,20250112
582-3-0420102024-CTI#TPN,1,1,1,1,0,0,1,20241027,20241031
582-3-0420112024-CTI#TPN,1,0,0,1,1,1,1,20241101,20241130
582-3-0420122024-CTI#TPN,1,0,0,1,1,1,1,20241201,20241229
582-3-0420122025-CTI#TPN,1,0,0,0,0,0,0,20241230,20241230
582-4-0725072024-TPN#CTI,1,1,1,0,0,0,0,20240729,20240731
582-4-0725082024-TPN#CTI,1,1,1,1,1,1,1,20240801,20240831
582-4-0725092024-TPN#CTI,1,1,1,1,1,1,1,20240901,20240930
582-4-0725102024-TPN#CTI,1,1,1,1,1,1,1,20241001,20241026
582-4-0825012025-TPN#CTI,1,1,1,1,1,1,1,20250103,20250112
582-4-0825102024-TPN#CTI,1,1,1,1,0,0,1,20241027,20241031
582-4-0825112024-TPN#CTI,1,1,0,0,1,1,1,20241101,20241130
582-4-0825122024-TPN#CTI,1,1,0,0,1,1,1,20241201,20241229
582-4-0825122025-TPN#CTI,1,1,0,0,0,0,0,20241230,20241231
583-2-0730072024-ROM#TTTC,1,1,0,0,0,0,0,20240729,20240730
583-2-0730082024-ROM#TTTC,1,1,0,0,1,1,1,20240802,20240831
583-2-0730092024-ROM#TTTC,1,1,0,0,1,1,1,20240901,20240930
583-2-0730102024-ROM#TTTC,1,1,0,0,1,1,1,20241001,20241026
583-2-0830012025-ROM#TTTC,1,1,0,0,1,1,1,20250103,20250112
583-2-0830102024-ROM#TTTC,1,1,0,0,0,0,1,20241027,20241029
583-2-0830112024-ROM#TTTC,1,1,0,0,1,1,1,20241101,20241130
583-2-0830122024-ROM#TTTC,1,1,0,0,1,1,1,20241201,20241229
583-2-0830122025-ROM#TTTC,1,1,0,0,0,0,0,20241230,20241231
583-3-1440072024-TTTC#ROM,1,1,0,0,0,0,0,20240729,20240730
583-3-1440082024-TTTC#ROM,1,1,0,0,1,1,1,20240802,20240831
583-3-1440092024-TTTC#ROM,1,1,0,0,1,1,1,20240901,20240930
583-3-1440102024-TTTC#ROM,1,1,0,0,1,1,1,20241001,20241026
583-3-1540012025-TTTC#ROM,1,1,0,0,1,1,1,20250103,20250112
583-3-1540102024-TTTC#ROM,1,1,0,0,0,0,1,20241027,20241029
583-3-1540112024-TTTC#ROM,1,1,0,0,1,1,1,20241101,20241130
583-3-1540122024-TTTC#ROM,1,1,0,0,1,1,1,20241201,20241229
583-3-1540122025-TTTC#ROM,1,1,0,0,0,0,0,20241230,20241231
585-1-0420072024-RNO#CAS,1,1,1,0,0,0,0,20240729,20240731
585-1-0420082024-RNO#CAS,1,1,1,1,1,1,1,20240801,20240831
585-1-0420092024-RNO#CAS,1,1,1,1,1,1,1,20240901,20240908
585-2-1305072024-CAS#RNO,1,1,1,0,0,0,0,20240729,20240731
585-2-1305082024-CAS#RNO,1,1,1,1,1,1,1,20240801,20240831
585-2-1305092024-CAS#RNO,1,1,1,1,1,1,1,20240901,20240908
588-1-0340072024-CTI#ROM,1,1,1,0,0,0,0,20240729,20240731
588-1-0340082024-CTI#ROM,1,1,1,1,1,1,1,20240801,20240831
588-1-0340092024-CTI#ROM,1,1,1,1,1,1,1,20240901,20240908
588-2-1230072024-ROM#CTI,1,1,1,0,0,0,0,20240729,20240731
588-2-1230082024-ROM#CTI,1,1,1,1,1,1,1,20240801,20240831
588-2-1230092024-ROM#CTI,1,1,1,1,1,1,1,20240901,20240908
589-1-0400092024-CRA#ROM,1,1,1,1,1,1,1,20240916,20240930
589-1-0400102024-CRA#ROM,1,1,1,1,1,1,1,20241001,20241026
589-1-0440072024-CRA#ROM,1,1,1,0,0,0,0,20240729,20240731
589-1-0440082024-CRA#ROM,1,1,1,1,1,1,1,20240801,20240831
589-1-0440092024-CRA#ROM,1,1,1,1,1,1,1,20240901,20240908
589-1-0500012025-CRA#ROM,1,1,1,1,1,1,1,20250102,20250112
589-1-0500102024-CRA#ROM,1,1,1,1,0,0,1,20241027,20241031
589-1-0500112024-CRA#ROM,1,1,1,1,1,1,1,20241101,20241130
589-1-0500122024-CRA#ROM,1,1,1,1,1,1,1,20241201,20241229
589-1-0500122025-CRA#ROM,1,0,0,0,0,0,0,20241230,20241230
589-2-1330072024-ROM#CRA,1,1,1,0,0,0,0,20240729,20240731
589-2-1330082024-ROM#CRA,1,1,1,1,1,1,1,20240801,20240831
589-2-1330092024-ROM#CRA,1,1,1,1,1,1,1,20240901,20240908
589-2-1345092024-ROM#CRA,1,1,1,1,1,1,1,20240916,20240930
589-2-1345102024-ROM#CRA,1,1,1,1,1,1,1,20241001,20241026
589-2-1445012025-ROM#CRA,1,1,1,1,1,1,1,20250102,20250112
589-2-1445102024-ROM#CRA,1,1,1,1,0,0,1,20241027,20241031
589-2-1445112024-ROM#CRA,1,1,1,1,1,1,1,20241101,20241130
589-2-1445122024-ROM#CRA,1,1,1,1,1,1,1,20241201,20241229
589-2-1445122025-ROM#CRA,1,0,0,0,0,0,0,20241230,20241230
589-3-0950072024-CRA#PRG,1,1,1,0,0,0,0,20240729,20240731
589-3-0950082024-CRA#PRG,1,1,1,1,1,1,1,20240801,20240831
589-3-0950092024-CRA#PRG,1,1,1,1,1,1,1,20240901,20240930
589-3-0950102024-CRA#PRG,1,1,1,1,1,1,1,20241001,20241026
589-3-1050012025-CRA#PRG,1,1,1,1,1,1,1,20250102,20250112
589-3-1050102024-CRA#PRG,1,1,1,1,0,0,1,20241027,20241031
589-3-1050112024-CRA#PRG,1,1,1,1,1,1,1,20241101,20241130
589-3-1050122024-CRA#PRG,1,1,1,1,1,1,1,20241201,20241229
589-3-1050122025-CRA#PRG,1,0,0,0,0,0,0,20241230,20241230
589-4-1230072024-PRG#CRA,1,1,1,0,0,0,0,20240729,20240731
589-4-1230082024-PRG#CRA,1,1,1,1,1,1,1,20240801,20240831
589-4-1230092024-PRG#CRA,1,1,1,1,1,1,1,20240901,20240930
589-4-1230102024-PRG#CRA,1,1,1,1,1,1,1,20241001,20241026
589-4-1330012025-PRG#CRA,1,1,1,1,1,1,1,20250102,20250112
589-4-1330102024-PRG#CRA,1,1,1,1,0,0,1,20241027,20241031
589-4-1330112024-PRG#CRA,1,1,1,1,1,1,1,20241101,20241130
589-4-1330122024-PRG#CRA,1,1,1,1,1,1,1,20241201,20241229
589-4-1330122025-PRG#CRA,1,0,0,0,0,0,0,20241230,20241230
589-5-1230072024-CRA#ROM,1,1,1,0,0,0,0,20240729,20240731
589-5-1230082024-CRA#ROM,1,1,1,1,1,1,1,20240801,20240831
589-5-1230092024-CRA#ROM,1,1,1,1,1,1,1,20240901,20240930
589-5-1230102024-CRA#ROM,1,0,0,1,1,1,1,20241003,20241026
589-5-1330012025-CRA#ROM,1,0,0,1,1,1,1,20250102,20250112
589-5-1330102024-CRA#ROM,1,0,0,1,0,0,1,20241027,20241031
589-5-1330112024-CRA#ROM,1,0,0,1,1,1,1,20241101,20241130
589-5-1330122024-CRA#ROM,1,0,0,1,1,1,1,20241201,20241229
589-5-1330122025-CRA#ROM,1,0,0,0,0,0,0,20241230,20241230
589-6-0745072024-ROM#CRA,1,1,1,0,0,0,0,20240729,20240731
589-6-0745082024-ROM#CRA,1,1,1,1,1,1,1,20240801,20240831
589-6-0745092024-ROM#CRA,1,1,1,1,1,1,1,20240901,20240930
589-6-0745102024-ROM#CRA,1,1,0,0,1,1,1,20241001,20241026
589-6-0845012025-ROM#CRA,1,1,0,0,1,1,1,20250103,20250112
589-6-0845102024-ROM#CRA,1,1,0,0,0,0,1,20241027,20241029
589-6-0845112024-ROM#CRA,1,1,0,0,1,1,1,20241101,20241130
589-6-0845122024-ROM#CRA,1,1,0,0,1,1,1,20241201,20241229
589-6-0845122025-ROM#CRA,1,1,0,0,0,0,0,20241230,20241231
590-3-0550072024-FOG#SRC,1,1,1,0,0,0,0,20240729,20240731
590-3-0550082024-FOG#SRC,1,1,1,1,1,1,1,20240801,20240831
590-3-0550092024-FOG#SRC,1,1,1,1,1,1,1,20240901,20240930
590-3-0550102024-FOG#SRC,1,1,1,1,1,1,1,20241001,20241026
590-3-0650012025-FOG#SRC,1,1,1,1,1,1,1,20250101,20250112
590-3-0650102024-FOG#SRC,1,1,1,1,0,0,1,20241027,20241031
590-3-0650112024-FOG#SRC,1,1,1,1,1,1,1,20241101,20241130
590-3-0650122024-FOG#SRC,1,1,1,1,1,1,1,20241201,20241229
590-3-0650122025-FOG#SRC,1,1,0,0,0,0,0,20241230,20241231
590-4-0515072024-SRC#FOG,1,1,1,0,0,0,0,20240729,20240731
590-4-0515082024-SRC#FOG,1,1,1,1,1,1,1,20240801,20240831
590-4-0515092024-SRC#FOG,1,1,1,1,1,1,1,20240901,20240930
590-4-0515102024-SRC#FOG,1,1,1,1,1,1,1,20241001,20241026
590-4-0615012025-SRC#FOG,1,0,1,1,1,1,1,20250101,20250112
590-4-0615102024-SRC#FOG,1,1,1,1,0,0,1,20241027,20241031
590-4-0615112024-SRC#FOG,1,1,1,1,1,1,1,20241101,20241130
590-4-0615122024-SRC#FOG,1,1,1,1,1,1,1,20241201,20241229
590-4-0615122025-SRC#FOG,1,1,0,0,0,0,0,20241230,20241231
591-3-0530072024-IBA#TPN,1,1,1,0,0,0,0,20240729,20240731
591-3-0530082024-IBA#TPN,1,1,1,1,1,1,1,20240801,20240831
591-3-0530092024-IBA#TPN,1,0,0,1,1,1,1,20240901,20240930
591-3-0530102024-IBA#TPN,1,0,0,1,1,1,1,20241003,20241026
591-3-0630012025-IBA#TPN,0,0,0,1,1,1,1,20250102,20250112
591-3-0630102024-IBA#TPN,1,0,0,1,0,0,1,20241027,20241031
591-3-0630112024-IBA#TPN,1,0,0,1,1,1,1,20241101,20241130
591-3-0630122024-IBA#TPN,1,0,0,1,1,1,1,20241201,20241229
591-3-0630122025-IBA#TPN,1,0,0,0,0,0,0,20241230,20241230
591-4-0535072024-TPN#IBA,1,1,1,0,0,0,0,20240729,20240731
591-4-0535082024-TPN#IBA,1,1,1,1,1,1,1,20240801,20240831
591-4-0535092024-TPN#IBA,1,1,0,0,1,1,1,20240901,20240930
591-4-0535102024-TPN#IBA,1,1,0,0,1,1,1,20241001,20241026
591-4-0635012025-TPN#IBA,1,0,0,0,1,1,1,20250103,20250112
591-4-0635102024-TPN#IBA,1,1,0,0,0,0,1,20241027,20241029
591-4-0635112024-TPN#IBA,1,1,0,0,1,1,1,20241101,20241130
591-4-0635122024-TPN#IBA,1,1,0,0,1,1,1,20241201,20241229
591-4-0635122025-TPN#IBA,1,1,0,0,0,0,0,20241230,20241231
600-10-1550112024-KAR#STO,0,0,0,1,0,0,0,20241114,20241128
600-10-1550122024-KAR#STO,0,0,0,1,0,0,0,20241205,20241212
600-11-0930072024-STO#OSL,1,1,1,0,0,0,0,20240729,20240731
600-11-0930082024-STO#OSL,1,1,1,1,1,1,1,20240801,20240831
600-11-0930092024-STO#OSL,1,1,1,1,1,1,1,20240901,20240930
600-11-0930102024-STO#OSL,1,1,1,1,1,1,1,20241001,20241026
600-11-1030012025-STO#OSL,1,0,1,1,1,1,1,20250102,20250112
600-11-1030102024-STO#OSL,1,1,1,1,0,0,1,20241027,20241031
600-11-1030112024-STO#OSL,1,0,1,0,1,1,1,20241101,20241130
600-11-1030122024-STO#OSL,1,1,1,1,1,1,1,20241201,20241229
600-11-1030122025-STO#OSL,1,0,0,0,0,0,0,20241230,20241230
600-111-1030122024-STO#KAR,0,1,0,0,0,0,0,20241224,20241224
600-111-1030122025-STO#KAR,0,1,0,0,0,0,0,20241231,20241231
600-111-1350102024-KAR#OSL,0,0,0,1,0,0,0,20241010,20241024
600-111-1450012025-KAR#OSL,0,0,0,1,0,0,0,20250109,20250109
600-111-1450112024-KAR#OSL,0,0,0,1,0,0,0,20241107,20241128
600-111-1450122024-KAR#OSL,0,0,0,1,0,0,0,20241205,20241212
600-119-1450012025-KAR#OSL,0,0,1,0,0,0,0,20250101,20250101
